nm,%T
540,85.7851273
539,85.7318114
538,85.7211522
537,85.6872095
536,85.6570276
535,85.6284337
534,85.5907831
533,85.5433
532,85.5251806
531,85.4942683
530,85.4621865
529,85.4289365
528,85.391177
527,85.3652271
526,85.33732
525,85.2913523
524,85.247961
523,85.2014528
522,85.1624212
521,85.142422
520,85.0993024
519,85.0575756
518,85.0266366
517,84.9638141
516,84.9331047
515,84.8713284
514,84.8736736
513,84.7877284
512,84.757473
511,84.7061611
510,84.6626777
509,84.6016825
508,84.5640939
507,84.5080343
506,84.466792
505,84.3818417
504,84.3628028
503,84.2802859
502,84.2306205
501,84.1606343
500,84.1240165
499,84.0579898
498,84.0007183
497,83.9144978
496,83.8530763
495,83.7704792
494,83.7238132
493,83.6461584
492,83.5991766
491,83.501639
490,83.4533933
489,83.3731096
488,83.3061377
487,83.2166062
486,83.1287021
485,83.0439503
484,82.9741859
483,82.8955085
482,82.807753
481,82.7018072
480,82.639751
479,82.5205284
478,82.4673426
477,82.3502648
476,82.251154
475,82.1627563
474,82.053857
473,81.9381209
472,81.8496827
471,81.7186155
470,81.6114323
469,81.5053281
468,81.3549533
467,81.2143925
466,81.1097383
465,80.9543146
464,80.82952
463,80.6909818
462,80.5747562
461,80.4433226
460,80.2812267
459,80.1124475
458,79.9574619
457,79.7776061
456,79.6263851
455,79.4346525
454,79.2572501
453,79.0589423
452,78.8613124
451,78.6480574
450,78.4366433
449,78.2153513
448,77.9804972
447,77.7535094
446,77.5170077
445,77.2625433
444,76.9860434
443,76.7380926
442,76.4170028
441,76.175445
440,75.8207367
439,75.5047024
438,75.1657508
437,74.8088537
436,74.4202286
435,74.0820514
434,73.6283385
433,73.2772226
432,72.8177072
431,72.3914041
430,71.9063095
429,71.4636181
428,70.9719928
427,70.5217369
426,69.9833939
425,69.5424521
424,69.0160342
423,68.5136335
422,67.9439826
421,67.467404
420,66.8932043
419,66.3494
418,65.7356558
417,65.1839989
416,64.5388169
415,63.9659715
414,63.3013541
413,62.6735074
412,61.989481
411,61.3037441
410,60.5633654
409,59.8599018
408,59.0849674
407,58.3489439
406,57.5535345
405,56.7558981
404,55.9099366
403,55.0862235
402,54.1861132
401,53.3053746
400,52.3706543
