nm,%T
507,77.6079122
506,77.4590203
505,77.2719728
504,77.1560525
503,76.9614072
502,76.8125176
501,76.6273841
500,76.4787886
499,76.2805824
498,76.1151311
497,75.8935731
496,75.6984523
495,75.5186121
494,75.3572428
493,75.1477531
492,74.9619715
491,74.7115936
490,74.5183105
489,74.2709536
488,74.0295313
487,73.7555999
486,73.4985887
485,73.2370766
484,72.9981746
483,72.6967507
482,72.4169117
481,72.074726
480,71.8225797
479,71.4669092
478,71.1713166
477,70.8586706
476,70.5404133
475,70.2145311
474,69.8951434
473,69.5378086
472,69.1918591
471,68.8214788
470,68.4521353
469,68.0742711
468,67.6869586
467,67.2767495
466,66.8828853
465,66.4467892
464,66.030715
463,65.5874883
462,65.1461868
461,64.6482838
460,64.1392681
459,63.6201956
458,63.0589885
457,62.4841692
456,61.9071769
455,61.3130612
454,60.6800598
453,60.0620291
452,59.4252476
451,58.7672001
450,58.1159043
449,57.4781789
448,56.805057
447,56.1239204
446,55.4297602
445,54.6964324
444,53.9455965
443,53.1688173
442,52.3172611
441,51.5323562
440,50.6829634
439,49.9010863
438,49.1536757
437,48.462186
436,47.8198269
435,47.2691725
434,46.6631444
433,46.1552386
432,45.5490161
431,44.9661806
430,44.308087
429,43.6059749
428,42.8366007
427,42.0935932
426,41.3183528
425,40.6200076
424,39.9175612
423,39.3137978
422,38.6945678
421,38.2121083
420,37.6905088
419,37.2021466
418,36.7124189
417,36.2343104
416,35.7286001
415,35.269313
414,34.7648212
413,34.291304
412,33.8108431
411,33.3687547
410,32.9059929
409,32.4743151
408,32.0243999
407,31.5991936
406,31.1515743
405,30.698277
404,30.2113408
403,29.7292532
402,29.2103661
401,28.6817073
400,28.1376615
